"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Sudan","SDN","Manufacturing, value added (constant LCU)","NV.IND.MANF.KN","","","","","","","","","","","273040800","263934900","239422400","229994500","263245000","307947000","339633900","337610400","332091600","349659700","383738000","418046400","515268600","560338500","553716000","573491500","540746900","651582000","671449600","671909500","595658600","617825600","803164100","785228100","690673300","732064000","1000000000","1060000000","1118968100","1129560000","1154374500","1102611300","1190246100","1189131300","1269933400","1328725200","1340239500","1502473700","1624506800","1762473200","2065690500","2402989200","","","","","",
"Sudan","SDN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","-3.33499608849665","-9.28732804945462","-3.93776856300832","14.4570848433332","16.9811392429106","10.2897251799823","-0.595788582941765","-1.63466528282305","5.29013681767319","9.74613316890679","8.94057924938369","23.2563179589634","8.74687493086128","-1.18187488455636","3.57141567157171","-5.70969229709594","20.496668589316","3.04913272619562","0.0684935995195985","-11.3483884362403","3.72142700533493","29.9985141437972","-2.2331675432206","-12.0416984567924","5.99280441273753","36.6000786816454","5.99999999999999","5.5630283018868","0.946577476158609","2.19682885371293","-4.48409073485249","7.94793233118507","-0.0936613024818911","6.79505282553743","4.62951836686869","0.866567443742298","12.1048663317266","8.12214549911923","8.49281763548173","17.2040800393447","16.3286174768195","","","","","",
"Sudan","SDN","Manufacturing, value added (constant 2010 US$)","NV.IND.MANF.KD","","","","","","","","","","","487678452.397363","471414395.08547","427632593.74153","410793411.899999","470182163.989205","550024451.951542","606620456.48006","603006281.058562","593149146.728855","624527548.123673","685394834.640314","746673103.002514","920321773.950837","1000821168.4798","988992714.450214","1024313755.24479","965828591.663486","1163791277.23761","1199276817.93647","1200098245.79728","1063906435.2477","1103498936.6405","1434532221.22525","1402496713.26381","1233612288.18616","1307540259.82865","1786101023.72013","1893267085.14334","1998590068.92017","2017508272.35331","2061829476.20641","1969375171.69538","2125899777.68889","2123908632.26765","2268229345.79638","2373237439.96273","2393803142.98015","2683569813.68257","2901533258.52031","3147955186.79929","3689531916.73894","4291981470.10841","","","","","",
"Sudan","SDN","Manufacturing, value added (current LCU)","NV.IND.MANF.CN","17500","18800","20200","22100","24200","27900","38300","40800","42200","45900","49700","51100","53100","62600","83200","102200","120400","139800","174700","225600","304100","408800","547900","752200","1051600","1505200","2072700","3067900","5340000","8000000","12620000","19180000","39060000","74980000","192090000","371770000","1000000000","1554493200","1921659300","2250123000","2616349200","2620769100","3064833200","3298063200","3818664700","4334642400","4450403200","5388250000","6105816000","6891269700","8508060600","10875507100","","","","","",
"Sudan","SDN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","58333333.3333333","62666666.6666667","67333333.3333333","73666666.6666667","80666666.6666667","93000000","127666666.666667","136000000","140666666.666667","153000000","165666666.666667","170333333.333333","177000000","208666666.666667","277333333.333333","340666666.666667","401333333.333333","466000000","436750000","564000000","506833333.333333","681333333.333333","608777777.777778","578615384.615385","751142857.142857","1003466666.66667","1295437500","1704388888.88889","1271428571.42857","1269841269.84127","1034426229.5082","710370370.37037","401026694.045175","470684243.5656","663294198.895028","639989671.199862","799488327.470419","986541346.703052","957001643.426295","890961393.783409","1017559583.07405","1013053382.2961","1163963844.89765","1263722584.10606","1480619091.93129","1779336808.83379","2049460373.01405","2672610485.59099","2921163525.02153","2994251444.70997","3689531916.73894","4078417122.92807","","","","","",
"Sudan","SDN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","55.351262349067","55.9867245340822","55.0333969465649","49.658743233702","46.0487360510134","45.9847660500544","38.3607942543304","38.3677482792527","36.8054211035818","39.6357793251205","43.6230071897468","44.5741461305664","44.1616964877402","44.8848701503522","44.4218406705183","40.5748212117123","38.8409238074682","39.8893036426824","38.952022508861","35.5746245786086","32.8580543830372","36.3654491072238","36.9032593845553","33.7254426388552","30.7493233296928","33.5403406454274","36.2512487512488","32.8136534004749","41.5209398260246","39.1696043869957","40.5770221535291","41.7793674991836","40.2693206823828","41.3750278962542","35.7314202861913","38.6745045481437","43.7621148537379","46.8017784563318","46.3483087442953","45.2269689158991","42.1704082869029","42.8922000725577","41.8859073254775","38.2525403429357","34.5696748231953","31.5275087774232","29.80847144194","26.678066227609","25.8012070070414","26.2621541515329","24.6137170287245","25.4384793385136","40.6311734077505","41.7273226593689","39.8956352965789","39.3247253852385","",
"Sudan","SDN","Agriculture, value added (constant LCU)","NV.AGR.TOTL.KN","","","","","","2324074500","1874229500","1886987100","1797343900","1918609900","2261643000","2352032800","2218755300","2297133800","2558191900","2676404200","2991818200","3287892000","3037420300","2665886000","2519240200","2972546000","3493304800","3183319600","3035927300","2665003800","3104194600","3400200700","2975396100","3952446500","3153325300","3110980600","3873321500","3937110000","3791210800","4018678000","4781019100","5653391300","5839830800","5859310300","5657050500","5918034800","6093954200","6080246900","5928163200","6060793600","6587040500","6496316800","6713820500","6514435400","6561563500","7023347500","8298175800","8630102800","8275066600","8505456600","",
"Sudan","SDN","Agriculture, value added (annual % growth)","NV.AGR.TOTL.KD.ZG","","","","","","","-19.3558769307955","0.680685049509691","-4.75059951390234","6.74695588306722","17.8792520563977","3.99664314836603","-5.66648135179068","3.53254367437455","11.364514335212","4.62093168225574","11.7849912206833","9.89611601400111","-7.61800265945473","-12.2319028420268","-5.50082786735815","17.9937506554555","17.5189484031534","-8.8736946172003","-4.63014458240387","-12.2177991548085","16.4799314732684","9.5356811715348","-12.4935154563082","32.8376581524726","-20.2183938479623","-1.34285860072858","24.5048426210051","1.64686819826343","-3.70574355301223","5.99985629920658","18.9699473309382","18.2465742502472","3.29783469967842","0.333562746372735","-3.45193870343408","4.61343415619146","2.97259826860095","-0.224932770252849","-2.50127507157647","2.23729333227534","8.68280516927685","-1.37730593883552","3.34810796172995","-2.96977108637324","0.723441052159316","7.0377128865704","18.1512918163312","3.99999961437307","-4.11392782018773","2.78414677653471","",
"Sudan","SDN","Agriculture, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","5419068104.88269","4370159951.7056","4399906977.13652","4190885017.66852","4473642180.92069","5273495942.54883","5484258756.81607","5173494257.07714","5356250201.19965","5964962023.1448","6240598843.10682","6976052868.88503","7666411153.98794","7082383748.39241","6216073449.38955","5874137948.83008","6931115684.50005","8145374265.03049","7422578627.32366","7078902505.13596","6214016414.69375","7238082061.57293","7928282489.89857","6937761291.60332","9215959627.97458","7352640613.52148","7253905046.66215","9031463062.22385","9180199355.23353","8840004709.47329","9370392288.88478","11147950770.7885","13182069885.5614","13616792760.3834","13662213308.2828","13190602079.3484","13799141821.0844","14209334871.9397","14177373421.3778","13822758314.1846","14132013964.2843","15359069203.2981","15147527831.0113","15654683416.3266","15189775154.5653","15299664223.7641","16376410664.4419","19348940753.1856","20122898308.6983","19295056796.9487","19832259498.7914","",
"Sudan","SDN","Agriculture, value added (current LCU)","NV.AGR.TOTL.CN","201700","219300","230700","211000","202200","211300","181600","195100","190100","222000","279100","309300","333200","426900","545900","601400","719800","929700","1066000","1160800","1338900","2006100","2836200","3337200","3885300","5854500","8709000","11468700","25465000","36000000","59070000","123462000","264070500","564533500","1279431000","2994985500","4781019100","8290715600","10029030400","11671952400","12821505400","14066427700","15691673900","16863603300","17825869900","19771863100","21872946500","23297432800","27932129700","30178131900","35281025700","43733224300","80675244400","115739211100","150113422500","183150311500","",
"Sudan","SDN","Agriculture, value added (current US$)","NV.AGR.TOTL.CD","672333333.333333","731000000","769000000","703333333.333333","674000000","704333333.333333","605333333.333333","650333333.333333","633666666.666667","740000000","930333333.333333","1031000000","1110666666.66667","1423000000","1819666666.66667","2004666666.66667","2399333333.33333","3099000000","2665000000","2902000000","2231500000","3343500000","3151333333.33333","2567076923.07692","2775214285.71429","3903000000","5443125000","6371500000","6063095238.09524","5714285714.28571","4841803278.68852","4572666666.66667","2711196098.56263","3543838669.17765","4417924723.75691","5155767774.14357","3822368963.86313","5261607920.28939","4994537051.79283","4621640229.65749","4986584240.82141","5437351256.28141","5959391553.68197","6461645834.92988","6911662944.43798","8116195189.03165","10072736127.1011","11555693070.7802","13363376566.8357","13112375363.8931","15299664223.7641","16400369121.728","22579133613.2102","24331317503.3636","26166295821.7853","30525051916.6667","",
"Sudan","SDN","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.5624681285059","27.665570690465","29.6648648648649","34.750265674814","33.4712453454696","29.2774910678841","28.2646546720836","30.6592817580847","31.9582334816844","31.1052386133997","32.7498974429099","32.8187751004016","32.6856349757113","31.8712085860943","33.4348929996373","34.7981421936406","30.3658420097431","26.0033700980392","23.1340851313474","29.3116333139583","33.7272950691481","33.2717682490557","34.3530543530544","31.8378944220129","24.9265566673293","17.6280259706755","12.9624858801847","16.6565600882029","11.4877892279267","14.6851920092592","11.0874555357019","15.0713288352065","19.6702829961482","11.4660479048053","14.6102093704517","14.772466948848","23.2061101957068","17.8586132397321","21.8751360352106","24.7143674919415","29.4042344599492","24.1933277597952","31.3963894227732","31.9976315376005","37.7903154750759","47.5800213061606","45.7449141012425","44.5530709120525","43.685051918876","35.9670452188994","36.9756093605738","33.1116717381964","24.7210007848718","23.7285080364512","19.458834255033","19.1008041102885","",
"Sudan","SDN","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","1.55532891381948","-1.03334899013621","-0.432432432432432","-1.33900106269926","-2.39966901117087","-0.813815005954744","0.36757593344941","-0.428801143469716","-1.72885997945909","0.295352090781906","-0.0683713934089977","-1.54367469879518","-0.647698357622022","-2.17452169855343","-8.01595937613348","-10.6109324758842","-7.9186168688509","-7.25337009803922","-7.29417899745779","-9.39965124968862","-12.5650707120356","-14.0335113729014","-14.4829244829245","-10.6419171526843","-8.0099249736782","-6.13471212968139","-3.48189691048533","-5.61190738699008","-3.89677858263821","-4.00242898589839","-3.04467733039162","-8.4012771816078","-9.17813037760551","-3.00528989089799","-5.22909692736807","-4.83353570586938","-8.29645011926576","-7.17135343334736","-8.47094869558163","-9.15554856734659","2.5648796555075","-1.39760481770771","-3.43839080707241","-2.34190609349101","-2.27438965308615","-9.22370509726285","-7.59758860735364","-0.779950087397704","4.50601939303084","-4.02943256345897","2.51138701395464","2.02359384959351","-6.28261741684227","-6.04740449965342","-3.1605652199387","-2.73635192162092","",
"Sudan","SDN","External balance on goods and services (constant LCU)","NE.RSB.GNFS.KN","23307270","-171658304","-100202888","-46552188","-281764992","-176500848","-3379734","190996704","247659856","416356608","413013056","332803520","462146848","387626720","-22740082","-137326976","-81398976","-238968864","-308948960","-317577280","-598839232","-989150784","-1150441088","-1197648896","-1027985280","-671092160","-283004608","-256029488","-455895776","-452887072","-604680896","-689312512","-606460928","-810817728","-1133440640","-496972160","-869603624.73002","-1270606026.79192","-1252995231.78593","-276788631.536735","-1195813388.20756","-977811989.183013","-679265280.773176","-619620754.413285","-1922243744.10122","-2385751562.42841","-766992106.379517","440018426.594962","","","","","","","","","",
"Sudan","SDN","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","6100","-4400","-2000","-6300","-11600","-4100","1900","-2400","-10100","1900","-500","-12300","-5600","-23300","-110500","-178200","-165800","-189400","-223800","-339600","-562400","-843400","-1204400","-1138600","-1087900","-1141400","-878500","-2036000","-2520300","-3855800","-4609200","-25812000","-62882400","-42520900","-193748400","-388311700","-935841100","-1319997400","-1913643100","-2469938600","808354500","-476644300","-1340225500","-1078537800","-1258669100","-5960028800","-5910039600","-721741400","5135576000","-4929011700","3801040900","3633058200","-15292700000","-20730700000","-14895600000","-15951200000","",
"Sudan","SDN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","20333333.3333333","-14666666.6666667","-6666666.66666667","-21000000","-38666666.6666667","-13666666.6666667","6333333.33333333","-8000000","-33666666.6666667","6333333.33333333","-1666666.66666667","-41000000","-18666666.6666667","-77666666.6666667","-368333333.333333","-594000000","-552666666.666667","-631333333.333333","-559500000","-849000000","-937333333.333333","-1405666666.66667","-1338222222.22222","-875846153.846154","-777071428.571429","-760933333.333333","-549062500","-1131111111.11111","-600071428.571429","-612031746.031746","-377803278.688524","-956000000","-645609856.262833","-266923414.940364","-669020718.232044","-668465656.739542","-748194035.817077","-837721266.738592","-953009511.952191","-977999841.615522","314388028.935905","-184245960.572091","-508991492.917094","-413264541.344164","-488026482.106161","-2446545215.71364","-2721639235.55146","-357988889.440008","2456978279.59047","-2141651835.75929","1648326496.09714","1362430885.77215","-4280072767.98209","-4358118903.46451","-2596454531.1928","-2658533333.33333","",
"Sudan","SDN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","13.0035696073432","14.3494598403006","15.0486486486486","18.0446333687566","17.9354571783202","15.0456530369194","13.9485393693171","15.5440414507772","16.8435467305717","15.4049432613089","16.4091344181594","17.1812248995984","16.6666666666667","17.0228651423238","20.7254261878854","22.7045373347624","19.142229439297","16.6283700980392","15.2141320644026","19.3556422818235","23.1461828905918","23.6526398109786","24.4179894179894","21.2399057873486","16.4682408205038","11.8813690501784","8.22219139533501","11.1342337375965","7.69228390528244","9.3438104975788","7.06606643304676","11.7363030084071","14.4242066868769","7.23566889785164","9.91965314890991","9.8030013273587","15.7512801574863","12.5149833365397","15.1730423653961","16.9349580296441","13.4196774022208","12.7954662887514","17.4173901149228","17.1697688155457","20.032352564081","28.4018632017117","26.6712513542981","22.6665104997251","19.5895162629226","19.9982388911792","17.2321111733096","15.5440389443014","15.501809100857","14.8879562680523","11.3096997374859","10.9185780159547","",
"Sudan","SDN","Imports of goods and services (constant LCU)","NE.IMP.GNFS.KN","779274800","1004371500","1143833500","1283295500","1366483500","1124259800","1126948000","1062432300","1070069100","939265900","895400100","814999800","701486300","728306800","966086300","1249198000","1314935600","1312736300","1208448000","1397718500","1855560300","2048068900","2200743900","2386287600","2154495500","1639163800","1244982500","1153707400","1270642200","1170202900","1153401900","1191784400","1220245800","1372634900","1742828500","1115794700","1564486100","2023263500","2398503700","2711376000","3370521300","3365971000","3509759000","4244850800","5887464800","6367309900","6087319800","6105355400","6123280200","5675620600","6059539400","5863826700","2217533700","3631489100","3232621500","3313437000","",
"Sudan","SDN","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","28.8854073043296","13.8854995387663","12.1925087873366","6.48237292190301","-17.7260610903827","0.239108433833522","-5.72481605184979","0.7188034475232","-12.2238087241282","-4.67022171250974","-8.97925966280324","-13.9280402277399","3.82338186789961","32.6482603210625","29.3050113638916","5.26238434579626","-0.167255339348941","-7.94434495336192","15.6622792209512","32.7563668936199","10.3746884431619","7.45458319297754","8.43095373341714","-9.71350226183969","-23.918903520569","-24.0477065196291","-7.33143638565203","10.1355681691909","-7.90460918108968","-1.435733922724","3.32776458925548","2.38813328988026","12.4883937318203","26.9695605145986","-35.9779404571362","40.2127201357024","29.3244791372707","18.5462842580811","13.044478522172","24.3103612335581","-0.135002855492999","4.27181339352003","20.9442243755198","38.6966250969292","8.15028397282312","-4.39730599573929","0.29628146035634","0.293591426307472","-7.31078091118547","6.76434925900435","-3.22982799649753","-62.182823377096","63.7625213993366","-10.9835824648352","2.49999883995081","",
"Sudan","SDN","Imports of goods and services (constant 2010 US$)","NE.IMP.GNFS.KD","1454518006.45817","1874661456.93843","2134967564.89505","2395273672.85166","2550544244.82607","2098433213.85096","2103450744.64364","1983032058.77153","1997286161.57547","1753141721.511","1671266116.18193","1521198791.95351","1309325612.26633","1359386130.31748","1803202052.91195","2331630619.43173","2454329984.1505","2450224986.20676","2255570661.16903","2608844436.14718","3463407091.33534","3822724786.57976","4107692986.03392","4454010681.19726","4021370252.93658","3059502581.93182","2323762380.06838","2153397219.41996","2371656262.54773","2184186103.87449","2152827003.04574","2224468017.72103","2277591278.97496","2562025845.49496","3252992956.29538","2082633087.40459","2920116502.29614","3776425456.79597","4476812056.80789","5060788844.0362","6291084893.28901","6282591749.04158","6550972344.83732","7923022691.5183","10988965078.7998","11884596938.3963","11361994844.6548","11395658328.9061","11429115004.7311","10593557446.6478","11310142671.2923","10944844516.8511","4139031182.03979","6778181825.21312","6033694634.82437","6184536930.70115","",
"Sudan","SDN","Imports of goods and services (current LCU)","NE.IMP.GNFS.CN","51000","61100","69600","84900","86700","75800","72100","87000","98400","99100","120000","136900","144100","182400","285700","381300","400800","434200","466800","699300","1036000","1421500","2030600","2272500","2236700","2210600","2074500","4039500","4975100","9001500","10697000","36058500","98825000","102375200","367542800","787543600","1776747300","2303574300","3427690200","4568629200","4229382300","4363813000","6788998600","7907338700","11086096500","18352269600","20747129100","20974879400","22326457300","24462887000","26081189000","27906982500","37733400000","51036400000","53302100000","63648400000","",
"Sudan","SDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","170000000","203666666.666667","232000000","283000000","289000000","252666666.666667","240333333.333333","290000000","328000000","330333333.333333","400000000","456333333.333333","480333333.333333","608000000","952333333.333333","1271000000","1336000000","1447333333.33333","1167000000","1748250000","1726666666.66667","2369166666.66667","2256222222.22222","1748076923.07692","1597642857.14286","1473733333.33333","1296562500","2244166666.66667","1184547619.04762","1428809523.80952","876803278.688524","1335500000","1014630390.14374","642656622.724419","1269139502.76243","1355730074.02307","1420488727.21458","1461937107.31738","1707017031.87251","1808999881.21164","1644905997.19975","1686823734.05489","2578329193.72603","3029863859.29956","4298436082.35431","7533463158.32683","9554284641.95257","10403689995.5359","10681493302.0764","10629105800.5649","11310142671.2923","10465380072.0018","10560705289.6725","10729145644.1305","9291097979.74516","10608066666.6667","",
"Sudan","SDN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","10.6833248342682","14.5843118835134","15.027027027027","13.3900106269926","13.3223003723624","","","","","","","","","","","","19.748782118636","15.5675551470588","13.7702887686591","14.2406377148551","14.6629728099377","19.3114694088088","18.8612313612314","14.7543741588156","8.54077853614001","9.49230339252698","14.3695130893165","15.0868246968026","4.32923859516208","5.19014080852013","11.1965809142884","16.1112358782576","19.0473966368574","21.708731235447","17.390433186285","14.1236313216024","12.4730594411087","15.7705462492061","17.9490725427545","16.8106292615574","24.8880308630392","24.4766638943825","26.4230531461252","26.7146628619492","29.3206131399083","28.1286340796886","28.9223320985723","27.5918981750909","24.5752677832725","24.4958949850585","23.0457219105117","21.5781093122728","19.1390911528021","19.5319466792078","16.4396596857771","16.5600413445497","",
"Sudan","SDN","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","198183500","315311300","353505100","294516900","313189400","261415500","287118800","291134100","296761100","309824800","313444200","265204600","249624300","367734900","483102700","640856900","721982000","606020300","501736900","476712300","502613500","707249900","780061700","613966000","372824700","336178400","546668100","567112000","548251600","539288000","499672700","513269700","567900400","594365700","612838900","619429100","1406963400","1979409800","2361088300","2282874600","3606109400","3766196100","4248893800","4578924200","5277675700","5715573900","6492000000","6887855900","7162465300","7152999400","7096942400","6694822500","5215251100","5455346000","5337143600","5682867000","",
"Sudan","SDN","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","59.1006819437542","12.1130451081201","-16.6866616634385","6.34004364435454","-16.5311788968592","9.83235500572842","1.39848035029402","1.93278630019637","4.40209313147848","1.16820861338407","-15.3901715201621","-5.87482268407111","47.3153455012192","31.3725458203722","32.6543817701702","12.6588478644765","-16.0615777124637","-17.2079054117494","-4.98759409563058","5.43329802902083","40.7144654888896","10.2950597801428","-21.2926362106997","-39.2760022541965","-9.8293648462669","62.6124997917772","3.73972799949367","-3.32569227947917","-1.63494278904068","-7.34585230897034","2.7211812852693","10.6436635554368","4.66020097890404","3.10805283683094","1.07535601933884","127.138731454496","40.6866589422297","19.2824396443829","-3.31261223902554","57.963534221284","4.43931900679442","12.8165843515158","7.76744290478621","15.2601674428242","8.29717900249159","13.5843943860125","6.09759550215649","3.98686331402492","-0.132159802575245","-0.783685232798987","-5.66610065765786","-22.1002334266517","4.60370738429066","-2.16672599684786","6.47768592923003","",
"Sudan","SDN","Gross capital formation (constant 2010 US$)","NE.GDI.TOTL.KD","422392429.774569","672029236.250132","753432440.776865","627709718.521843","667506788.635983","557160047.257889","611942001.054369","620499889.69431","632492826.555055","660335749.829929","668049848.936697","565235831.345155","532029228.506792","783760696.142252","1029646379.66155","1365871039.35897","1538774576.25636","1291623101.87131","1069361820.22499","1016026393.21852","1071230135.2156","1507375758.92454","1662560994.4172","1308557930.09495","794608687.973391","716503700.932352","1165124579.1867","1208697069.30353","1168499524.18741","1149395225.47673","1064962349.76685","1093941905.92387","1210377401.88234","1266783421.4133","1306155719.47904","1320201543.63039","2998689038.84475","4218755420.81754","5032234388.58081","4865535976.32823","7685772587.01613","8026968550.29053","9055751745.40817","9759152091.83192","11248415042.0454","12181716173.0271","13836528540.9557","14680224082.9236","15265504551.3024","15245329690.6253","15125854293.1483","14268808163.5679","11115368252.2182","11627087281.2367","11375160158.438","12112007307.4485","",
"Sudan","SDN","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","41900","62100","69500","63000","64400","","","","","","","","","","","","413500","406500","422500","514500","656300","1160600","1568500","1578600","1160000","1766100","3625500","5473500","2800000","5000000","16950000","49500000","130500000","307150000","644350000","1134650000","1406963400","2902810500","4054813700","4535088400","7843780000","8347611700","10299250900","12303129400","16226309200","18175718700","22498207900","25532679000","28008791000","29964654100","34880220000","38740247700","46587013000","66956150700","77479367700","96534561000","",
"Sudan","SDN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","139666666.666667","207000000","231666666.666667","210000000","214666666.666667","","","","","","","","","","","","1378333333.33333","1355000000","1056250000","1286250000","1093833333.33333","1934333333.33333","1742777777.77778","1214307692.30769","828571428.571429","1177400000","2265937500","3040833333.33333","666666666.666667","793650793.650794","1389344262.29508","1833333333.33333","1339835728.95277","1928123038.29253","2224965469.61326","1953262179.37683","1124850815.47809","1842235514.37456","2019329531.87251","1795719025.93546","3050630056.00498","3226753652.87978","3911454521.2867","4714203923.67231","6291461827.76938","7460990394.48298","10360675984.3426","12664391151.2326","13400053104.966","13019619422.116","15125854293.1483","14527956086.4022","13038626644.2765","14075880991.4228","13505441562.5163","16089093500","",
"Sudan","SDN","Changes in inventories (constant LCU)","NE.GDI.STKB.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52600600","0","0","0","922225800","1020242800","1044784800","1045786300","1024696000","970114700","993334500","984933100","908961800","830707100","749924800","666333400","582953900","437387400","317545800","437387400","",
"Sudan","SDN","Changes in inventories (current LCU)","NE.GDI.STKB.CN","","","","","","","","","","","","","","","","","76500","88500","91000","116000","174000","269600","133600","-138300","-644200","-210000","757000","1088500","-3150000","-2750000","1150000","17200000","45750000","92100000","249550000","689650000","52600600","1250900000","1744600100","1744600100","1991500000","2238400000","2485300000","2732200000","2979000000","3225900000","3472800000","3720000000","3966500000","4218041200","4472101600","4503114400","4647744500","3738854000","4262563300","5538400300","",
"Sudan","SDN","Changes in inventories (current US$)","NE.GDI.STKB.CD","","","","","","","","","","","","","","","","","255000000","295000000","227500000","290000000","290000000","449333333.333333","148444444.444444","-106384615.384615","-460142857.142857","-140000000","473125000","604722222.222222","-750000000","-436507936.507936","94262295.0819672","637037037.037037","469712525.667351","578154425.612053","861705801.104972","1187209502.49613","42053565.7179405","793869391.381608","868824750.996016","690793941.793704","774541070.317361","865249323.540781","943868444.039345","1046900145.60503","1155054088.63557","1324206723.86191","1599263182.13217","1845146570.11061","1897665295.18706","1832735694.11254","1939332870.7719","1688710117.75294","1300796109.71173","786001934.073326","743008122.853806","923066716.666667","",
"Sudan","SDN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","16.0951380265546","12.1783088235294","10.8043804184864","11.0299205624291","10.7754864943363","14.8255378625268","17.2546897546898","16.0460595184687","13.2838557197447","10.6209958292127","11.3691761954777","12.0865490628445","9.19963201471941","8.04471825320621","10.4369308817555","10.512988259954","12.3698610342809","15.1992923724007","10.6553007246765","5.5391670895105","12.0067428258805","8.97458891643086","10.2264110175168","10.3437596210944","18.5690732349896","17.9132818840303","20.0469375798887","20.7820420222938","23.9376202813853","23.1362504399887","24.4579109607482","23.5718789201064","21.0950104718323","21.0476758288143","20.0909581553188","19.0698988454391","17.2296833605396","18.441276200008","15.5352241938354","15.6099553131784","",
"Sudan","SDN","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","","","","","","","","","","","","","","","","","1140168600","894083400","741768200","616286200","659804900","618823200","1244476700","1171197600","1124263800","745280900","667513300","820414000","749183900","750550000","708007100","623702000","762980500","788682000","794382700","819113600","1354362800","1979409800","2361088300","2282874600","2683883500","2745953300","3204109100","3533137900","4252979700","4745459200","5498665500","5902922800","6253503500","6322292300","6347017600","6028489100","4632297200","5017958600","5019597700","5245479600","",
"Sudan","SDN","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","-21.5832290066574","-17.0359051515776","-16.9166054840313","7.06144320609484","-6.21118454864458","101.103756290973","-5.88834648330497","-4.00733403142219","-33.7094283387938","-10.4346696661621","22.9060155056087","-8.68221410166086","0.182345082429023","-5.66822996469254","-11.9073805898274","22.3309368897326","3.36856577592744","0.722813504048531","3.11322238009464","65.344928957351","46.150632607452","19.2824396443829","-3.31261223902554","17.5659626682955","2.31268607597907","16.6847629928739","10.2689636879094","20.3740080453695","11.5796343913892","15.872147841878","7.35191656957494","5.93910359119043","1.10000418165595","0.391081253867355","-5.01855391105266","-23.159897560402","8.32548913312382","0.0326646776241262","4.50000006972668","",
"Sudan","SDN","Gross fixed capital formation (constant 2010 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","2368806676.8589","1857541707.06745","1541092663.70044","1280392097.63889","1370806258.42899","1285662951.91359","2585516489.53964","2433272320.25256","2335762970.4859","1548390625.78588","1386821178.8433","1704486653.10421","1556499472.54747","1559337672.79369","1470950827.57366","1295799114.24525","1585163196.66507","1638560461.60053","1650404197.88898","1701784950.73968","2813815117.80741","4112408595.07965","4905381300.3563","4742885039.02983","5576018454.38598","5704974256.77458","6656835690.32189","7340423730.12484","8835962251.46469","9859134375.14546","11423990759.098","12263873028.6228","12992237152.0848","13135152304.0484","13186521422.3764","12524748735.8019","9624029758.89247","10425277310.6377","10428682693.8626","10897973422.358","",
"Sudan","SDN","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN","","","","","","","","","","","","","","","","","337000","318000","331500","398500","482300","891000","1434900","1716800","1804200","1976100","2868500","4385000","5950000","7750000","15800000","32300000","84750000","215050000","394800000","445000000","1354362800","1651910500","2310213600","2790488300","5852280000","6109211700","7813950900","9570929400","13247309200","14949818700","19025407900","21812679000","24042291000","25746612900","30408118400","34237133300","41939268500","63217296700","73216804400","90996160700","",
"Sudan","SDN","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","1123333333.33333","1060000000","828750000","996250000","803833333.333333","1485000000","1594333333.33333","1320615384.61538","1288714285.71429","1317400000","1792812500","2436111111.11111","1416666666.66667","1230158730.15873","1295081967.21311","1196296296.2963","870123203.285421","1349968612.68048","1363259668.50829","766052676.880702","1082797249.76015","1048366122.99296","1150504780.87649","1104925084.14175","2276088985.68762","2361504329.339","2967586077.24735","3667303778.06729","5136407739.13381","6136783670.62107","8761412802.21045","10819244581.122","11502387809.779","11186883728.0035","13186521422.3764","12839245968.6492","11737830534.5648","13289879057.3495","12762433439.6625","15166026783.3333","",
